complex_name,gender,is_home_owner,is_married,school_location,is_graduate_student,is_graduated,is_priority1_eligible,income_percent,total_asset,car_value,has_car,is_parents_homeless,is_applicant_disabled,is_parents_disabled,is_recipient,is_single_parent_family,is_income_under50,subscription_count,rank,user_score,cutline,competition_rate,label
희망하우징(정릉),남성,False,False,서울,False,False,False,26.1,298604839,15494279,False,False,False,False,False,False,False,26,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,88.7,182845632,5566267,True,False,False,False,False,False,False,25,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,77.8,341979253,55761067,True,True,False,False,False,False,False,25,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,73.6,316505466,5435469,False,True,True,False,True,False,False,2,1,7,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,74.6,271318453,25071498,False,True,False,True,False,False,False,27,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,64.0,104573118,18110520,True,False,False,False,True,False,True,23,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,97.4,134645243,7592682,True,False,False,False,False,False,False,29,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,119.0,276564664,53677791,False,False,False,False,False,False,False,2,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,43.2,262982090,42445079,False,False,False,False,False,True,False,24,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,72.3,335081740,910698,False,True,False,False,False,False,False,18,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,84.1,367838684,29849623,True,True,False,False,False,False,False,8,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,97.0,59120318,9914819,False,False,False,False,False,False,True,5,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,38.2,67182105,30199550,True,False,False,False,False,False,False,33,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,27.0,163703357,12008447,False,True,False,False,False,False,True,5,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,96.8,78466916,13321459,True,True,False,False,True,False,False,0,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,20.2,320214669,841429,False,False,True,False,True,False,False,23,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,38.9,135868874,27527120,True,True,False,False,False,False,False,28,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,23.6,280136304,7915340,True,False,False,False,False,False,False,19,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,110.7,176943067,15702990,False,False,False,False,False,False,False,7,1,1,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,51.0,282130843,763182,False,False,False,True,False,False,True,22,2,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,71.7,122592263,33895037,False,False,False,False,False,False,False,26,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,82.1,249801095,558495,True,True,False,False,False,True,False,33,1,8,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,102.0,316752994,21947064,False,True,False,False,False,True,True,14,1,7,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,26.0,34909541,22150914,True,True,False,False,False,False,False,22,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,38.1,193373071,36349330,False,False,False,False,False,False,False,18,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,89.0,47592297,29382739,False,True,False,False,False,False,False,14,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,108.9,30531864,36583171,True,False,False,True,True,False,True,31,1,7,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,101.7,41640828,51497720,True,False,False,False,False,False,False,33,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,97.8,288655133,20601452,False,False,False,False,False,True,False,27,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,92.9,111538675,38591002,False,False,False,False,False,False,False,36,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,83.2,334788236,11443955,False,False,False,False,False,False,False,29,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,61.8,96554701,10793397,True,False,False,False,False,False,False,4,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,55.7,99398002,2321472,False,False,True,False,False,False,True,35,2,8,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,91.7,82524962,3602300,False,True,False,False,False,False,False,25,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,37.3,140743610,17975486,False,False,False,False,False,False,False,11,1,1,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,88.6,118209052,30179381,False,True,False,False,False,False,False,30,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,66.5,242629571,59594544,False,False,False,True,False,False,False,1,1,1,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,90.4,318580299,40395969,False,True,False,False,False,False,False,30,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,63.7,21160557,18420175,True,False,False,False,False,False,False,20,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,46.3,240775522,24048549,False,False,False,True,False,False,True,14,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,29.6,43597588,52505539,False,True,False,False,False,False,False,28,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,45.8,80089956,15653950,False,True,False,False,True,True,False,25,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,72.0,148330015,43270320,True,False,False,False,False,False,False,5,2,0,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,71.2,186556871,33558791,True,True,True,False,False,False,False,26,1,7,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,53.5,13817236,41725335,True,False,False,False,False,False,True,18,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,117.8,102355196,20420798,False,True,False,True,False,True,False,12,1,8,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,99.3,60538693,42030226,False,True,False,False,False,True,False,17,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,50.1,22897300,46005092,True,False,False,False,False,False,False,32,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,37.2,132314727,28780954,False,False,False,False,False,False,False,1,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,36.6,53825886,5089498,False,True,False,False,False,False,False,22,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,74.4,259754864,21467682,True,False,True,False,False,False,False,24,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,32.8,10342369,23726835,True,True,False,False,True,False,False,36,1,8,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,30.2,207157444,44568781,False,True,True,False,False,True,False,17,2,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,32.9,223864424,40971322,False,False,False,True,False,False,False,25,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,46.3,289789299,48897640,True,False,False,False,False,False,False,15,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,94.5,73203869,38934581,False,True,False,False,False,False,False,6,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,72.2,363318757,50818409,False,False,False,False,False,False,False,13,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,21.7,58624864,1825426,True,False,False,False,True,False,False,3,2,0,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,49.5,14143958,37446239,True,True,False,False,False,False,False,34,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,109.4,281399213,20400446,False,False,False,False,False,False,True,5,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,64.0,276789586,24962962,False,True,False,False,False,False,False,29,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,46.1,114930757,42025497,False,False,False,False,False,False,False,34,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,24.8,244980736,42655308,True,False,False,False,False,False,False,25,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,65.1,354345957,44737548,True,False,False,False,True,False,False,30,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,93.1,212962723,17197223,False,False,True,False,False,False,True,18,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,54.2,60568521,47654700,True,True,False,False,False,False,False,7,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,91.0,285234397,3955461,False,False,False,True,True,False,False,1,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,91.3,158866670,6227060,False,False,False,False,True,False,False,14,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,21.5,323295065,5157730,False,False,False,False,False,False,True,25,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,22.7,356441486,56918180,False,False,False,False,False,True,True,10,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,71.4,280195367,29600727,False,False,False,False,False,False,True,26,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,75.9,201171857,57022276,False,True,False,False,False,False,False,4,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,75.9,39659117,33088880,True,True,False,False,False,False,True,28,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,51.3,186080942,16090114,False,False,True,False,False,False,False,6,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,57.8,321695333,38682154,True,False,False,False,False,True,False,20,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,50.6,343979438,25175056,False,False,False,False,False,False,False,3,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,31.5,204997427,35491763,False,True,False,True,False,False,False,18,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,73.1,247262651,14246959,False,False,False,False,True,True,False,17,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,85.5,334486649,21860440,False,False,False,False,False,False,True,5,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,101.5,138318574,51444991,False,False,False,False,False,True,True,14,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,63.9,47443853,29016425,False,False,False,False,False,False,True,23,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,113.1,259274070,1820688,False,True,True,False,False,False,True,30,1,7,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,93.6,87656064,48034511,False,True,False,False,False,False,False,30,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,75.8,235759448,8192877,True,True,False,False,False,False,False,13,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,107.9,397160791,27587932,True,True,False,False,False,False,False,9,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,56.5,30840851,21387308,False,False,False,False,False,False,False,6,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,92.6,84272793,55608011,False,True,True,False,True,False,True,12,3,9,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,92.5,22130578,13446519,True,False,True,False,True,False,True,25,2,8,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,64.0,231860262,14258202,False,False,False,False,False,False,False,6,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,43.4,213510305,11411927,True,False,False,False,False,False,False,29,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,55.5,93908379,20975276,True,True,False,False,False,False,True,0,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,91.8,321741927,36780132,False,False,False,False,False,False,False,21,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,39.4,60504061,28018397,True,True,False,False,True,False,True,29,2,8,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,22.1,25194497,53047125,False,False,False,True,False,False,True,8,3,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,78.3,53511554,14493512,False,False,False,False,True,False,False,31,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,37.0,229524633,57590037,False,True,False,False,True,False,False,31,1,8,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,89.8,11432429,59284222,False,True,False,False,False,False,True,10,3,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,25.5,277038902,1834012,False,False,False,False,False,False,False,3,2,0,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,58.7,54272022,59972255,False,True,False,True,False,True,False,3,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,36.2,38247761,57483592,True,False,False,False,False,False,False,36,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,52.1,306083323,45376354,False,False,False,False,False,False,False,11,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,114.8,25008770,26763964,False,False,False,False,False,False,False,32,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,87.4,276206070,57166895,False,True,False,False,True,False,True,4,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,59.4,104195382,5759540,False,True,False,True,False,False,True,7,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,97.8,305526555,27322470,False,False,False,False,False,False,False,27,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,65.2,142232621,34525691,True,True,False,False,False,False,False,17,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,90.7,50785100,24519711,False,False,False,False,False,False,False,19,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,55.0,228217979,38083785,True,False,False,False,True,False,False,0,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,99.9,72789270,40555962,True,False,False,False,False,False,True,8,1,1,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,48.4,182019575,28942591,False,True,False,False,False,False,False,10,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,32.8,80227350,16220235,True,False,False,False,False,False,False,10,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,63.8,67885256,33551187,True,False,False,False,True,False,False,21,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,56.8,26031299,39967539,False,True,False,False,False,False,False,13,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,79.2,289116990,23863786,False,False,False,False,False,False,True,8,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,27.4,118078141,47819294,False,False,False,False,False,False,False,17,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,68.0,250494084,35302408,False,True,False,False,False,False,False,21,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,44.1,374857064,4908241,False,False,False,False,False,False,False,16,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,114.6,102726916,44444605,False,False,False,False,True,False,False,28,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,102.6,358514409,12636037,False,True,False,False,False,False,False,25,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,95.9,182211957,42920084,False,False,True,False,False,False,False,10,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,34.6,180234305,30199620,True,False,False,False,False,False,False,33,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,80.6,57200921,47901213,False,False,False,False,False,True,False,34,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,64.3,19473325,59764633,False,False,False,True,True,False,True,16,3,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,97.9,212884333,6747765,False,False,False,False,False,True,False,6,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,38.2,199740520,14622630,False,False,False,False,False,False,True,18,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,98.5,323054312,16913320,False,True,False,False,False,False,False,31,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,82.3,255611257,15065296,False,False,True,False,False,False,False,22,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,55.4,273715445,18815313,False,False,False,False,False,False,False,18,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,46.7,376799837,22817530,False,False,False,False,False,False,True,3,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,115.4,219304132,47797988,False,False,False,False,False,False,False,32,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,58.7,132941367,16496571,False,True,True,False,False,False,True,36,1,7,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,34.5,68185856,20925225,False,False,False,False,False,False,False,13,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,99.2,98253739,8074966,False,False,False,False,True,True,False,32,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,48.8,84938770,22432022,False,True,False,False,False,False,False,34,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,60.9,28510278,42376347,False,True,False,False,False,False,False,24,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,32.5,118747054,9363725,True,False,False,False,False,False,False,17,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,56.6,280893979,36775342,True,True,False,False,False,False,False,29,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,32.9,164495384,47166098,True,False,False,False,False,False,False,10,1,1,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,87.0,216294558,8242009,True,True,False,False,False,False,False,10,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,64.0,340480610,28026969,False,False,False,False,False,False,False,2,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,95.1,63740787,55241823,False,False,False,False,False,False,False,22,3,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,66.3,12461552,56348753,False,True,True,False,False,False,False,25,1,7,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,83.3,164688139,35006652,False,True,False,False,False,False,False,12,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,116.9,307884657,27357546,False,False,False,False,False,False,False,4,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,24.4,82568679,53140743,False,True,False,False,False,False,False,28,3,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,73.5,231551882,32379855,False,False,False,False,False,False,False,35,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,77.1,319578197,24464148,False,False,True,False,False,False,False,36,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,77.6,73030672,35405590,False,True,False,True,False,False,False,6,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,43.3,194315781,55258736,False,False,False,False,False,False,True,3,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,22.7,324391433,33909255,False,False,False,False,False,False,False,36,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,63.9,241887556,4594405,False,True,False,False,False,False,False,4,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,79.0,44544993,7759476,False,False,False,False,False,False,False,22,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,24.5,206310835,9102672,True,True,False,False,False,False,False,20,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,65.0,82112355,16341883,False,False,False,False,False,False,True,29,2,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,87.5,341110953,5405309,False,False,False,False,True,False,False,20,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,47.5,79448738,33573729,True,False,False,False,True,False,False,20,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,43.8,336302133,43962880,False,False,True,False,False,False,False,4,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,30.2,101396582,53648332,True,False,False,False,False,False,False,10,1,1,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,23.4,300096355,9483343,False,True,False,False,False,False,False,21,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,66.5,110146855,2197629,False,True,False,False,False,False,False,26,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,45.3,30398909,5193506,False,False,False,False,False,False,True,19,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,52.0,162083728,14909840,False,True,False,True,False,False,False,32,2,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,93.2,16986270,3591532,True,True,False,False,True,False,False,25,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,46.2,146346031,23659386,False,False,False,False,False,True,True,24,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,76.9,213312302,577073,False,False,False,True,False,False,False,36,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,91.4,42050618,43784447,False,False,False,False,False,False,False,15,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,52.6,135557669,21077564,False,True,False,False,False,False,False,11,2,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,22.2,107752554,19413132,False,True,False,False,True,False,False,31,1,8,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,108.2,43656451,32162105,False,True,False,True,False,False,False,8,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,44.8,222978237,2583669,False,False,True,True,False,False,False,28,2,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,42.5,159151428,22923148,True,True,True,False,False,False,True,34,1,7,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,63.4,103721035,46228241,False,False,False,False,False,False,True,33,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,57.9,320482259,25655376,False,True,False,False,False,False,False,12,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,77.6,331481983,43354172,False,False,False,False,True,False,False,4,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,85.7,22531268,21095054,False,True,False,False,False,False,False,19,2,4,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,24.2,268686232,27742757,True,False,False,True,True,False,False,0,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,74.7,70642762,7550759,False,True,False,False,False,True,False,33,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,34.6,231338466,14380708,False,True,False,False,False,False,False,31,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,79.6,96391102,42992084,False,True,False,False,True,False,False,10,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,97.0,218438275,25635081,True,False,True,False,True,False,True,19,2,7,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,73.7,103054036,38622389,False,False,True,True,False,False,False,34,1,6,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,33.1,20128780,43524732,True,False,False,False,False,False,False,4,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,84.1,70524035,29219553,False,False,False,False,False,False,True,20,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,60.9,311219488,43349001,True,True,False,False,False,False,False,1,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,90.1,133889910,51231776,False,False,False,False,False,False,True,29,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,43.1,389022060,53774566,False,False,True,False,True,True,False,34,1,11,10,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,39.6,28665131,41053196,False,False,False,True,False,False,False,2,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,106.1,396644337,23133708,True,False,False,False,True,False,True,1,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,44.1,110603832,26175961,True,True,False,True,False,False,False,30,2,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,31.1,169998321,7570891,False,False,False,False,True,False,False,10,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,24.9,120794498,13880753,True,False,False,False,False,False,False,2,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,79.7,233703879,50371027,True,True,False,False,False,False,True,35,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,79.1,150580925,28504378,False,False,False,False,False,False,False,8,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,48.4,279732509,17097622,False,True,False,False,False,False,True,21,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,59.0,148393648,17156001,False,True,False,False,False,True,False,24,1,8,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,68.7,208053619,8048500,False,True,False,True,False,False,False,3,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,109.3,267086534,38395260,False,True,False,False,False,False,True,31,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,60.1,259073057,38946880,True,False,False,False,False,True,False,9,1,4,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,92.0,170166751,41906640,False,False,False,False,False,False,False,11,2,1,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,False,36.9,86616553,34486767,False,False,False,False,True,True,False,14,2,2,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,38.7,373372148,48924994,False,False,False,False,False,False,True,33,1,3,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,66.0,14248848,50360412,False,True,False,False,False,False,False,10,3,3,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,108.3,130501792,39929775,False,True,False,False,False,False,False,25,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,27.0,97596484,35480815,False,True,False,True,False,False,False,19,2,5,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,33.9,142449162,27111278,False,True,False,False,False,False,True,0,1,2,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,False,63.4,224201792,17376406,False,True,False,False,False,False,True,11,2,6,0,5.2,1
희망하우징(정릉),남성,False,False,서울,False,False,True,111.9,249919963,17205843,False,False,False,False,False,False,False,3,1,0,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,55.1,268244940,38021745,True,True,False,False,False,True,False,5,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,54.7,31795104,37604337,True,False,False,False,True,False,False,23,1,5,10,5.2,0
희망하우징(정릉),남성,False,False,서울,False,False,True,32.1,160687992,24430671,False,False,False,False,False,False,False,23,1,2,10,5.2,0
